template_id,question,sql_query
SQL_039,How many points did Walsh pour in during his best playoff game for Boston?,SELECT MAX(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jordan Walsh' AND TEAM_ABBREVIATION = 'BOS';
SQL_039,What was the most points Jordan Walsh scored in a single playoff game for the Celtics?,SELECT MAX(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jordan Walsh' AND TEAM_ABBREVIATION = 'BOS';
SQL_039,What is Walsh's best point total in a Boston playoff game?,SELECT MAX(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jordan Walsh' AND TEAM_ABBREVIATION = 'BOS';
SQL_040,What is Jayson Tatum's lowest-scoring playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jayson Tatum' AND TEAM_ABBREVIATION = 'BOS';
SQL_040,What's the fewest points Tatum has scored in a playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jayson Tatum' AND TEAM_ABBREVIATION = 'BOS';
SQL_040,What's Tatum's single-game scoring low in the postseason with the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jayson Tatum' AND TEAM_ABBREVIATION = 'BOS';
SQL_040,How few points did Tatum manage in his quietest playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jayson Tatum' AND TEAM_ABBREVIATION = 'BOS';
SQL_040,What was the fewest points Jayson Tatum scored in a single playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jayson Tatum' AND TEAM_ABBREVIATION = 'BOS';
SQL_040,What is Tatum's smallest point total in a Boston playoff game?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jayson Tatum' AND TEAM_ABBREVIATION = 'BOS';
SQL_040,What's the lowest point total Tatum put up in a playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jayson Tatum' AND TEAM_ABBREVIATION = 'BOS';
SQL_040,How many points were in Tatum's quietest scoring playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jayson Tatum' AND TEAM_ABBREVIATION = 'BOS';
SQL_041,What is Brown's smallest point total in a Boston playoff game?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaylen Brown' AND TEAM_ABBREVIATION = 'BOS';
SQL_041,What's the lowest point total Brown put up in a playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaylen Brown' AND TEAM_ABBREVIATION = 'BOS';
SQL_041,How many points were in Brown's quietest scoring playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaylen Brown' AND TEAM_ABBREVIATION = 'BOS';
SQL_041,What's Jaylen Brown's lowest postseason point total for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaylen Brown' AND TEAM_ABBREVIATION = 'BOS';
SQL_041,What was Brown's coldest scoring night of the playoffs for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaylen Brown' AND TEAM_ABBREVIATION = 'BOS';
SQL_041,How many points did Jaylen Brown score in his worst playoff outing for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaylen Brown' AND TEAM_ABBREVIATION = 'BOS';
SQL_041,What's the fewest Brown has scored in a postseason game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaylen Brown' AND TEAM_ABBREVIATION = 'BOS';
SQL_041,What is Jaylen Brown's lowest-scoring playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaylen Brown' AND TEAM_ABBREVIATION = 'BOS';
SQL_042,How many points did Al Horford score in his worst playoff outing for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Al Horford' AND TEAM_ABBREVIATION = 'BOS';
SQL_042,What's the fewest Horford has scored in a postseason game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Al Horford' AND TEAM_ABBREVIATION = 'BOS';
SQL_042,What is Al Horford's lowest-scoring playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Al Horford' AND TEAM_ABBREVIATION = 'BOS';
SQL_042,What's the fewest points Horford has scored in a playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Al Horford' AND TEAM_ABBREVIATION = 'BOS';
SQL_042,What's Horford's single-game scoring low in the postseason with the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Al Horford' AND TEAM_ABBREVIATION = 'BOS';
SQL_042,How few points did Horford manage in his quietest playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Al Horford' AND TEAM_ABBREVIATION = 'BOS';
SQL_042,What was the fewest points Al Horford scored in a single playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Al Horford' AND TEAM_ABBREVIATION = 'BOS';
SQL_042,What is Horford's smallest point total in a Boston playoff game?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Al Horford' AND TEAM_ABBREVIATION = 'BOS';
SQL_043,How few points did White manage in his quietest playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Derrick White' AND TEAM_ABBREVIATION = 'BOS';
SQL_043,What was the fewest points Derrick White scored in a single playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Derrick White' AND TEAM_ABBREVIATION = 'BOS';
SQL_043,What is White's smallest point total in a Boston playoff game?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Derrick White' AND TEAM_ABBREVIATION = 'BOS';
SQL_043,What's the lowest point total White put up in a playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Derrick White' AND TEAM_ABBREVIATION = 'BOS';
SQL_043,How many points were in White's quietest scoring playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Derrick White' AND TEAM_ABBREVIATION = 'BOS';
SQL_043,What's Derrick White's lowest postseason point total for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Derrick White' AND TEAM_ABBREVIATION = 'BOS';
SQL_043,What was White's coldest scoring night of the playoffs for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Derrick White' AND TEAM_ABBREVIATION = 'BOS';
SQL_043,How many points did Derrick White score in his worst playoff outing for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Derrick White' AND TEAM_ABBREVIATION = 'BOS';
SQL_044,What's Jrue Holiday's lowest postseason point total for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jrue Holiday' AND TEAM_ABBREVIATION = 'BOS';
SQL_044,What was Holiday's coldest scoring night of the playoffs for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jrue Holiday' AND TEAM_ABBREVIATION = 'BOS';
SQL_044,How many points did Jrue Holiday score in his worst playoff outing for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jrue Holiday' AND TEAM_ABBREVIATION = 'BOS';
SQL_044,What's the fewest Holiday has scored in a postseason game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jrue Holiday' AND TEAM_ABBREVIATION = 'BOS';
SQL_044,What is Jrue Holiday's lowest-scoring playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jrue Holiday' AND TEAM_ABBREVIATION = 'BOS';
SQL_044,What's the fewest points Holiday has scored in a playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jrue Holiday' AND TEAM_ABBREVIATION = 'BOS';
SQL_044,What's Holiday's single-game scoring low in the postseason with the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jrue Holiday' AND TEAM_ABBREVIATION = 'BOS';
SQL_044,How few points did Holiday manage in his quietest playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jrue Holiday' AND TEAM_ABBREVIATION = 'BOS';
SQL_045,What's the fewest points Porzingis has scored in a playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis' AND TEAM_ABBREVIATION = 'BOS';
SQL_045,What's Porzingis's single-game scoring low in the postseason with the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis' AND TEAM_ABBREVIATION = 'BOS';
SQL_045,How few points did Porzingis manage in his quietest playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis' AND TEAM_ABBREVIATION = 'BOS';
SQL_045,What was the fewest points Kristaps Porzingis scored in a single playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis' AND TEAM_ABBREVIATION = 'BOS';
SQL_045,What is Porzingis's smallest point total in a Boston playoff game?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis' AND TEAM_ABBREVIATION = 'BOS';
SQL_045,What's the lowest point total Porzingis put up in a playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis' AND TEAM_ABBREVIATION = 'BOS';
SQL_045,How many points were in Porzingis's quietest scoring playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis' AND TEAM_ABBREVIATION = 'BOS';
SQL_045,What's Kristaps Porzingis's lowest postseason point total for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Kristaps Porzingis' AND TEAM_ABBREVIATION = 'BOS';
SQL_046,What's the lowest point total Hauser put up in a playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Sam Hauser' AND TEAM_ABBREVIATION = 'BOS';
SQL_046,How many points were in Hauser's quietest scoring playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Sam Hauser' AND TEAM_ABBREVIATION = 'BOS';
SQL_046,What's Sam Hauser's lowest postseason point total for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Sam Hauser' AND TEAM_ABBREVIATION = 'BOS';
SQL_046,What was Hauser's coldest scoring night of the playoffs for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Sam Hauser' AND TEAM_ABBREVIATION = 'BOS';
SQL_046,How many points did Sam Hauser score in his worst playoff outing for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Sam Hauser' AND TEAM_ABBREVIATION = 'BOS';
SQL_046,What's the fewest Hauser has scored in a postseason game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Sam Hauser' AND TEAM_ABBREVIATION = 'BOS';
SQL_046,What is Sam Hauser's lowest-scoring playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Sam Hauser' AND TEAM_ABBREVIATION = 'BOS';
SQL_046,What's the fewest points Hauser has scored in a playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Sam Hauser' AND TEAM_ABBREVIATION = 'BOS';
SQL_047,What's the fewest Pritchard has scored in a postseason game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Payton Pritchard' AND TEAM_ABBREVIATION = 'BOS';
SQL_047,What is Payton Pritchard's lowest-scoring playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Payton Pritchard' AND TEAM_ABBREVIATION = 'BOS';
SQL_047,What's the fewest points Pritchard has scored in a playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Payton Pritchard' AND TEAM_ABBREVIATION = 'BOS';
SQL_047,What's Pritchard's single-game scoring low in the postseason with the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Payton Pritchard' AND TEAM_ABBREVIATION = 'BOS';
SQL_047,How few points did Pritchard manage in his quietest playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Payton Pritchard' AND TEAM_ABBREVIATION = 'BOS';
SQL_047,What was the fewest points Payton Pritchard scored in a single playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Payton Pritchard' AND TEAM_ABBREVIATION = 'BOS';
SQL_047,What is Pritchard's smallest point total in a Boston playoff game?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Payton Pritchard' AND TEAM_ABBREVIATION = 'BOS';
SQL_047,What's the lowest point total Pritchard put up in a playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Payton Pritchard' AND TEAM_ABBREVIATION = 'BOS';
SQL_048,What was the fewest points Luke Kornet scored in a single playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Luke Kornet' AND TEAM_ABBREVIATION = 'BOS';
SQL_048,What is Kornet's smallest point total in a Boston playoff game?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Luke Kornet' AND TEAM_ABBREVIATION = 'BOS';
SQL_048,What's the lowest point total Kornet put up in a playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Luke Kornet' AND TEAM_ABBREVIATION = 'BOS';
SQL_048,How many points were in Kornet's quietest scoring playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Luke Kornet' AND TEAM_ABBREVIATION = 'BOS';
SQL_048,What's Luke Kornet's lowest postseason point total for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Luke Kornet' AND TEAM_ABBREVIATION = 'BOS';
SQL_048,What was Kornet's coldest scoring night of the playoffs for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Luke Kornet' AND TEAM_ABBREVIATION = 'BOS';
SQL_048,How many points did Luke Kornet score in his worst playoff outing for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Luke Kornet' AND TEAM_ABBREVIATION = 'BOS';
SQL_048,What's the fewest Kornet has scored in a postseason game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Luke Kornet' AND TEAM_ABBREVIATION = 'BOS';
SQL_049,What was Brissett's coldest scoring night of the playoffs for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Oshae Brissett' AND TEAM_ABBREVIATION = 'BOS';
SQL_049,How many points did Oshae Brissett score in his worst playoff outing for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Oshae Brissett' AND TEAM_ABBREVIATION = 'BOS';
SQL_049,What's the fewest Brissett has scored in a postseason game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Oshae Brissett' AND TEAM_ABBREVIATION = 'BOS';
SQL_049,What is Oshae Brissett's lowest-scoring playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Oshae Brissett' AND TEAM_ABBREVIATION = 'BOS';
SQL_049,What's the fewest points Brissett has scored in a playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Oshae Brissett' AND TEAM_ABBREVIATION = 'BOS';
SQL_049,What's Brissett's single-game scoring low in the postseason with the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Oshae Brissett' AND TEAM_ABBREVIATION = 'BOS';
SQL_049,How few points did Brissett manage in his quietest playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Oshae Brissett' AND TEAM_ABBREVIATION = 'BOS';
SQL_049,What was the fewest points Oshae Brissett scored in a single playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Oshae Brissett' AND TEAM_ABBREVIATION = 'BOS';
SQL_050,What's Mykhailiuk's single-game scoring low in the postseason with the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk' AND TEAM_ABBREVIATION = 'BOS';
SQL_050,How few points did Mykhailiuk manage in his quietest playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk' AND TEAM_ABBREVIATION = 'BOS';
SQL_050,What was the fewest points Svi Mykhailiuk scored in a single playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk' AND TEAM_ABBREVIATION = 'BOS';
SQL_050,What is Mykhailiuk's smallest point total in a Boston playoff game?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk' AND TEAM_ABBREVIATION = 'BOS';
SQL_050,What's the lowest point total Mykhailiuk put up in a playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk' AND TEAM_ABBREVIATION = 'BOS';
SQL_050,How many points were in Mykhailiuk's quietest scoring playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk' AND TEAM_ABBREVIATION = 'BOS';
SQL_050,What's Svi Mykhailiuk's lowest postseason point total for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk' AND TEAM_ABBREVIATION = 'BOS';
SQL_050,What was Mykhailiuk's coldest scoring night of the playoffs for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Svi Mykhailiuk' AND TEAM_ABBREVIATION = 'BOS';
SQL_051,How many points were in Queta's quietest scoring playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Neemias Queta' AND TEAM_ABBREVIATION = 'BOS';
SQL_051,What's Neemias Queta's lowest postseason point total for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Neemias Queta' AND TEAM_ABBREVIATION = 'BOS';
SQL_051,What was Queta's coldest scoring night of the playoffs for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Neemias Queta' AND TEAM_ABBREVIATION = 'BOS';
SQL_051,How many points did Neemias Queta score in his worst playoff outing for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Neemias Queta' AND TEAM_ABBREVIATION = 'BOS';
SQL_051,What's the fewest Queta has scored in a postseason game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Neemias Queta' AND TEAM_ABBREVIATION = 'BOS';
SQL_051,What is Neemias Queta's lowest-scoring playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Neemias Queta' AND TEAM_ABBREVIATION = 'BOS';
SQL_051,What's the fewest points Queta has scored in a playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Neemias Queta' AND TEAM_ABBREVIATION = 'BOS';
SQL_051,What's Queta's single-game scoring low in the postseason with the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Neemias Queta' AND TEAM_ABBREVIATION = 'BOS';
SQL_052,What is Jaden Springer's lowest-scoring playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaden Springer' AND TEAM_ABBREVIATION = 'BOS';
SQL_052,What's the fewest points Springer has scored in a playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaden Springer' AND TEAM_ABBREVIATION = 'BOS';
SQL_052,What's Springer's single-game scoring low in the postseason with the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaden Springer' AND TEAM_ABBREVIATION = 'BOS';
SQL_052,How few points did Springer manage in his quietest playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaden Springer' AND TEAM_ABBREVIATION = 'BOS';
SQL_052,What was the fewest points Jaden Springer scored in a single playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaden Springer' AND TEAM_ABBREVIATION = 'BOS';
SQL_052,What is Springer's smallest point total in a Boston playoff game?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaden Springer' AND TEAM_ABBREVIATION = 'BOS';
SQL_052,What's the lowest point total Springer put up in a playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaden Springer' AND TEAM_ABBREVIATION = 'BOS';
SQL_052,How many points were in Springer's quietest scoring playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jaden Springer' AND TEAM_ABBREVIATION = 'BOS';
SQL_053,What is Tillman's smallest point total in a Boston playoff game?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Xavier Tillman' AND TEAM_ABBREVIATION = 'BOS';
SQL_053,What's the lowest point total Tillman put up in a playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Xavier Tillman' AND TEAM_ABBREVIATION = 'BOS';
SQL_053,How many points were in Tillman's quietest scoring playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Xavier Tillman' AND TEAM_ABBREVIATION = 'BOS';
SQL_053,What's Xavier Tillman's lowest postseason point total for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Xavier Tillman' AND TEAM_ABBREVIATION = 'BOS';
SQL_053,What was Tillman's coldest scoring night of the playoffs for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Xavier Tillman' AND TEAM_ABBREVIATION = 'BOS';
SQL_053,How many points did Xavier Tillman score in his worst playoff outing for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Xavier Tillman' AND TEAM_ABBREVIATION = 'BOS';
SQL_053,What's the fewest Tillman has scored in a postseason game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Xavier Tillman' AND TEAM_ABBREVIATION = 'BOS';
SQL_053,What is Xavier Tillman's lowest-scoring playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Xavier Tillman' AND TEAM_ABBREVIATION = 'BOS';
SQL_054,How many points did Jordan Walsh score in his worst playoff outing for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jordan Walsh' AND TEAM_ABBREVIATION = 'BOS';
SQL_054,What's the fewest Walsh has scored in a postseason game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jordan Walsh' AND TEAM_ABBREVIATION = 'BOS';
SQL_054,What is Jordan Walsh's lowest-scoring playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jordan Walsh' AND TEAM_ABBREVIATION = 'BOS';
SQL_054,What's the fewest points Walsh has scored in a playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jordan Walsh' AND TEAM_ABBREVIATION = 'BOS';
SQL_054,What's Walsh's single-game scoring low in the postseason with the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jordan Walsh' AND TEAM_ABBREVIATION = 'BOS';
SQL_054,How few points did Walsh manage in his quietest playoff game for Boston?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jordan Walsh' AND TEAM_ABBREVIATION = 'BOS';
SQL_054,What was the fewest points Jordan Walsh scored in a single playoff game for the Celtics?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jordan Walsh' AND TEAM_ABBREVIATION = 'BOS';
SQL_054,What is Walsh's smallest point total in a Boston playoff game?,SELECT MIN(PTS) FROM boxscores WHERE PLAYER_NAME = 'Jordan Walsh' AND TEAM_ABBREVIATION = 'BOS';
SQL_055,Which Dallas player recorded their biggest scoring night of the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS DESC LIMIT 1;
SQL_055,Name the Dallas player with the highest point total in a playoff game.,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS DESC LIMIT 1;
SQL_055,Who had the largest single-game point haul for the Mavericks in the postseason?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS DESC LIMIT 1;
SQL_055,Which Mavericks player led the way with the top scoring game of the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS DESC LIMIT 1;
SQL_055,Who was Dallas's top single-game scorer in the postseason?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS DESC LIMIT 1;
SQL_055,Which Mavericks player had the highest-scoring game in the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS DESC LIMIT 1;
SQL_055,Who dropped the most points in a playoff game for Dallas?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS DESC LIMIT 1;
SQL_055,"Among the Mavericks, who posted the top single-game point total this postseason?",SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'DAL' ORDER BY PTS DESC LIMIT 1;
SQL_056,Which Heat player had the highest-scoring game in the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS DESC LIMIT 1;
SQL_056,Who dropped the most points in a playoff game for Miami?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS DESC LIMIT 1;
SQL_056,"Among the Heat, who posted the top single-game point total this postseason?",SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS DESC LIMIT 1;
SQL_056,Which Miami player lit it up for the most points in a playoff game?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS DESC LIMIT 1;
SQL_056,Who scored the most points in a single playoff game for the Heat?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS DESC LIMIT 1;
SQL_056,Which Miami player recorded their biggest scoring night of the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS DESC LIMIT 1;
SQL_056,Name the Miami player with the highest point total in a playoff game.,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS DESC LIMIT 1;
SQL_056,Who had the largest single-game point haul for the Heat in the postseason?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'MIA' ORDER BY PTS DESC LIMIT 1;
SQL_057,Which Cleveland player recorded their biggest scoring night of the playoffs?,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS DESC LIMIT 1;
SQL_057,Name the Cleveland player with the highest point total in a playoff game.,SELECT PLAYER_NAME FROM boxscores WHERE TEAM_ABBREVIATION = 'CLE' ORDER BY PTS DESC LIMIT 1;
